"x","y","cluster"
-7464503.475,4917176.415,4
-7443623.745,4917176.415,4
-7422744.015,4917176.415,4
-7401864.285,4917176.415,4
-7380984.555,4917176.415,4
-7360104.825,4917176.415,4
-7339225.095,4917176.415,4
-7318345.365,4917176.415,4
-7297465.635,4917176.415,4
-7276585.905,4917176.415,4
-7255706.175,4917176.415,4
-7234826.445,4917176.415,4
-7213946.715,4917176.415,4
-7193066.985,4917176.415,4
-6441396.705,4917176.415,4
-6420516.975,4917176.415,4
-6253479.135,4917176.415,4
-6232599.405,4917176.415,4
-6211719.675,4917176.415,4
-8779926.465,4896296.685,4
-8759046.735,4896296.685,4
-8738167.005,4896296.685,4
-8717287.275,4896296.685,4
-8696407.545,4896296.685,4
-8675527.815,4896296.685,4
-8654648.085,4896296.685,4
-8633768.355,4896296.685,4
-8612888.625,4896296.685,4
-8592008.895,4896296.685,4
-8571129.165,4896296.685,4
-8550249.435,4896296.685,4
-8529369.705,4896296.685,4
-8508489.975,4896296.685,4
-8487610.245,4896296.685,4
-8466730.515,4896296.685,4
-8445850.785,4896296.685,4
-8424971.055,4896296.685,4
-8404091.325,4896296.685,4
-8383211.595,4896296.685,4
-8362331.865,4896296.685,4
-8341452.135,4896296.685,4
-8320572.405,4896296.685,4
-8299692.675,4896296.685,4
-8278812.945,4896296.685,4
-8257933.215,4896296.685,4
-8237053.485,4896296.685,4
-8216173.755,4896296.685,4
-8195294.025,4896296.685,4
-8174414.295,4896296.685,4
-8153534.565,4896296.685,4
-8132654.835,4896296.685,4
-8111775.105,4896296.685,4
-8090895.375,4896296.685,4
-8070015.645,4896296.685,4
-8049135.915,4896296.685,4
-8028256.185,4896296.685,4
-8007376.455,4896296.685,4
-7986496.725,4896296.685,4
-7965616.995,4896296.685,4
-7944737.265,4896296.685,4
-7923857.535,4896296.685,4
-7902977.805,4896296.685,4
-7882098.075,4896296.685,4
-7861218.345,4896296.685,4
-7840338.615,4896296.685,4
-7819458.885,4896296.685,4
-7798579.155,4896296.685,4
-7777699.425,4896296.685,4
-7756819.695,4896296.685,4
-7735939.965,4896296.685,4
-7715060.235,4896296.685,4
-7694180.505,4896296.685,4
-7673300.775,4896296.685,4
-7652421.045,4896296.685,4
-7631541.315,4896296.685,4
-7610661.585,4896296.685,4
-7589781.855,4896296.685,4
-7568902.125,4896296.685,4
-7548022.395,4896296.685,4
-7527142.665,4896296.685,4
-7506262.935,4896296.685,4
-7485383.205,4896296.685,4
-7464503.475,4896296.685,4
-7443623.745,4896296.685,4
-7422744.015,4896296.685,4
-7401864.285,4896296.685,4
-7380984.555,4896296.685,4
-7360104.825,4896296.685,4
-7339225.095,4896296.685,4
-7318345.365,4896296.685,4
-7297465.635,4896296.685,4
-7276585.905,4896296.685,4
-7255706.175,4896296.685,4
-7234826.445,4896296.685,4
-7213946.715,4896296.685,4
-7193066.985,4896296.685,4
-7172187.255,4896296.685,4
657711.495000001,4896296.685,6
678591.224999998,4896296.685,6
699470.954999998,4896296.685,6
720350.684999999,4896296.685,6
-9155761.605,4875416.955,4
-8821685.925,4875416.955,4
-8800806.195,4875416.955,4
-8779926.465,4875416.955,4
-8759046.735,4875416.955,4
-8738167.005,4875416.955,4
-8717287.275,4875416.955,4
-8696407.545,4875416.955,4
-8675527.815,4875416.955,4
-8654648.085,4875416.955,4
-8633768.355,4875416.955,4
-8612888.625,4875416.955,4
-8592008.895,4875416.955,4
-8571129.165,4875416.955,4
-8550249.435,4875416.955,4
-8529369.705,4875416.955,4
-8508489.975,4875416.955,4
-8487610.245,4875416.955,4
-8466730.515,4875416.955,4
-8445850.785,4875416.955,4
-8424971.055,4875416.955,4
-8404091.325,4875416.955,4
-8383211.595,4875416.955,4
-8362331.865,4875416.955,4
-8341452.135,4875416.955,4
-8320572.405,4875416.955,4
-8299692.675,4875416.955,4
-8278812.945,4875416.955,4
-8257933.215,4875416.955,4
-8237053.485,4875416.955,4
-8216173.755,4875416.955,4
-8195294.025,4875416.955,4
-8174414.295,4875416.955,4
-8153534.565,4875416.955,4
-8132654.835,4875416.955,4
-8111775.105,4875416.955,4
-8090895.375,4875416.955,4
-8070015.645,4875416.955,4
-8049135.915,4875416.955,4
-8028256.185,4875416.955,4
-8007376.455,4875416.955,4
-7986496.725,4875416.955,4
-7965616.995,4875416.955,4
-7944737.265,4875416.955,4
-7923857.535,4875416.955,4
-7902977.805,4875416.955,4
-7882098.075,4875416.955,4
-7861218.345,4875416.955,4
-7840338.615,4875416.955,4
-7819458.885,4875416.955,4
-7798579.155,4875416.955,4
-7777699.425,4875416.955,4
-7756819.695,4875416.955,4
-7735939.965,4875416.955,4
-7715060.235,4875416.955,4
-7694180.505,4875416.955,4
-7673300.775,4875416.955,4
-7652421.045,4875416.955,4
-7631541.315,4875416.955,4
-7610661.585,4875416.955,4
-7589781.855,4875416.955,4
-7568902.125,4875416.955,4
-7548022.395,4875416.955,4
-7527142.665,4875416.955,4
-7506262.935,4875416.955,4
-7485383.205,4875416.955,4
-7464503.475,4875416.955,4
-7443623.745,4875416.955,4
-7422744.015,4875416.955,4
-7401864.285,4875416.955,4
-7380984.555,4875416.955,4
-7360104.825,4875416.955,4
-7339225.095,4875416.955,4
-7318345.365,4875416.955,4
-7297465.635,4875416.955,4
-7276585.905,4875416.955,4
-7255706.175,4875416.955,4
-7234826.445,4875416.955,4
-7213946.715,4875416.955,4
-7193066.985,4875416.955,4
-7172187.255,4875416.955,4
678591.224999998,4875416.955,6
699470.954999998,4875416.955,6
720350.684999999,4875416.955,6
741230.414999999,4875416.955,6
-9176641.335,4854537.225,4
-9155761.605,4854537.225,4
-8863445.385,4854537.225,4
-8842565.655,4854537.225,4
-8821685.925,4854537.225,4
-8800806.195,4854537.225,4
-8779926.465,4854537.225,4
-8759046.735,4854537.225,4
-8738167.005,4854537.225,4
-8717287.275,4854537.225,4
-8696407.545,4854537.225,4
-8675527.815,4854537.225,4
-8654648.085,4854537.225,4
-8633768.355,4854537.225,4
-8612888.625,4854537.225,4
-8592008.895,4854537.225,4
-8571129.165,4854537.225,4
-8550249.435,4854537.225,4
-8529369.705,4854537.225,4
-8508489.975,4854537.225,4
-8487610.245,4854537.225,4
-8466730.515,4854537.225,4
-8445850.785,4854537.225,4
-8424971.055,4854537.225,4
-8404091.325,4854537.225,4
-8383211.595,4854537.225,4
-8362331.865,4854537.225,4
-8341452.135,4854537.225,4
-8320572.405,4854537.225,4
-8299692.675,4854537.225,4
-8278812.945,4854537.225,4
-8257933.215,4854537.225,4
-8237053.485,4854537.225,4
-8216173.755,4854537.225,4
-8195294.025,4854537.225,4
-8174414.295,4854537.225,4
-8153534.565,4854537.225,4
-8132654.835,4854537.225,4
-8111775.105,4854537.225,4
-8090895.375,4854537.225,4
-8070015.645,4854537.225,4
-8049135.915,4854537.225,4
-8028256.185,4854537.225,4
-8007376.455,4854537.225,4
-7986496.725,4854537.225,4
-7965616.995,4854537.225,4
-7944737.265,4854537.225,4
-7923857.535,4854537.225,4
-7902977.805,4854537.225,4
-7882098.075,4854537.225,4
-7861218.345,4854537.225,4
-7840338.615,4854537.225,4
-7819458.885,4854537.225,4
-7798579.155,4854537.225,4
-7777699.425,4854537.225,4
-7756819.695,4854537.225,4
-7735939.965,4854537.225,4
-7715060.235,4854537.225,4
-7694180.505,4854537.225,4
-7673300.775,4854537.225,4
-7652421.045,4854537.225,4
-7631541.315,4854537.225,4
-7610661.585,4854537.225,4
-7589781.855,4854537.225,4
-7568902.125,4854537.225,4
-7548022.395,4854537.225,4
-7527142.665,4854537.225,4
-7506262.935,4854537.225,4
-7485383.205,4854537.225,4
-7464503.475,4854537.225,4
-7443623.745,4854537.225,4
-7422744.015,4854537.225,4
-7401864.285,4854537.225,4
-7380984.555,4854537.225,4
-7360104.825,4854537.225,4
-7339225.095,4854537.225,4
-7318345.365,4854537.225,4
-7297465.635,4854537.225,4
-7276585.905,4854537.225,4
-7255706.175,4854537.225,4
-7234826.445,4854537.225,4
-7213946.715,4854537.225,4
-7193066.985,4854537.225,4
-7172187.255,4854537.225,4
-7151307.525,4854537.225,4
720350.684999999,4854537.225,6
741230.414999999,4854537.225,6
-9197521.065,4833657.495,4
-8905204.845,4833657.495,4
-8884325.115,4833657.495,4
-8863445.385,4833657.495,4
-8842565.655,4833657.495,4
-8821685.925,4833657.495,4
-8800806.195,4833657.495,4
-8779926.465,4833657.495,4
-8759046.735,4833657.495,4
-8738167.005,4833657.495,4
-8717287.275,4833657.495,4
-8696407.545,4833657.495,4
-8675527.815,4833657.495,4
-8654648.085,4833657.495,4
-8633768.355,4833657.495,4
-8612888.625,4833657.495,4
-8592008.895,4833657.495,4
-8571129.165,4833657.495,4
-8550249.435,4833657.495,4
-8529369.705,4833657.495,4
-8508489.975,4833657.495,4
-8487610.245,4833657.495,4
-8466730.515,4833657.495,4
-8445850.785,4833657.495,4
-8424971.055,4833657.495,4
-8404091.325,4833657.495,4
-8383211.595,4833657.495,4
-8362331.865,4833657.495,4
-8341452.135,4833657.495,4
-8320572.405,4833657.495,4
-8299692.675,4833657.495,4
-8278812.945,4833657.495,4
-8257933.215,4833657.495,4
-8237053.485,4833657.495,4
-8216173.755,4833657.495,4
-8195294.025,4833657.495,4
-8174414.295,4833657.495,4
-8153534.565,4833657.495,4
-8132654.835,4833657.495,4
-8111775.105,4833657.495,4
-8090895.375,4833657.495,4
-8070015.645,4833657.495,4
-8049135.915,4833657.495,4
-8028256.185,4833657.495,4
-8007376.455,4833657.495,4
-7986496.725,4833657.495,4
-7965616.995,4833657.495,4
-7944737.265,4833657.495,4
-7923857.535,4833657.495,4
-7902977.805,4833657.495,4
-7882098.075,4833657.495,4
-7861218.345,4833657.495,4
-7840338.615,4833657.495,4
-7819458.885,4833657.495,4
-7798579.155,4833657.495,4
-7777699.425,4833657.495,4
-7756819.695,4833657.495,4
-7735939.965,4833657.495,4
-7715060.235,4833657.495,4
-7694180.505,4833657.495,4
-7673300.775,4833657.495,4
-7652421.045,4833657.495,4
-7631541.315,4833657.495,4
-7610661.585,4833657.495,4
-7589781.855,4833657.495,4
-7568902.125,4833657.495,4
-7548022.395,4833657.495,4
-7527142.665,4833657.495,4
-7506262.935,4833657.495,4
-7485383.205,4833657.495,4
-7464503.475,4833657.495,4
-7443623.745,4833657.495,4
-7422744.015,4833657.495,4
-7401864.285,4833657.495,4
-7380984.555,4833657.495,4
-7360104.825,4833657.495,4
-7339225.095,4833657.495,4
-7318345.365,4833657.495,4
-7297465.635,4833657.495,4
-7276585.905,4833657.495,4
-7255706.175,4833657.495,4
-7234826.445,4833657.495,4
-7213946.715,4833657.495,4
-7193066.985,4833657.495,4
-7172187.255,4833657.495,4
-7151307.525,4833657.495,4
-7130427.795,4833657.495,4
-803869.605,4833657.495,6
720350.684999999,4833657.495,6
741230.414999999,4833657.495,6
-9239280.525,4812777.765,4
-8926084.575,4812777.765,4
-8905204.845,4812777.765,4
-8884325.115,4812777.765,4
-8863445.385,4812777.765,4
-8842565.655,4812777.765,4
-8821685.925,4812777.765,4
-8800806.195,4812777.765,4
-8779926.465,4812777.765,4
-8759046.735,4812777.765,4
-8738167.005,4812777.765,4
-8717287.275,4812777.765,4
-8696407.545,4812777.765,4
-8675527.815,4812777.765,4
-8654648.085,4812777.765,4
-8633768.355,4812777.765,4
-8612888.625,4812777.765,4
-8592008.895,4812777.765,4
-8571129.165,4812777.765,4
-8550249.435,4812777.765,4
-8529369.705,4812777.765,4
-8508489.975,4812777.765,4
-8487610.245,4812777.765,4
-8466730.515,4812777.765,4
-8445850.785,4812777.765,4
-8424971.055,4812777.765,4
-8404091.325,4812777.765,4
-8383211.595,4812777.765,4
-8362331.865,4812777.765,4
-8341452.135,4812777.765,4
-8320572.405,4812777.765,4
-8299692.675,4812777.765,4
-8278812.945,4812777.765,4
-8257933.215,4812777.765,4
-8237053.485,4812777.765,4
-8216173.755,4812777.765,4
-8195294.025,4812777.765,4
-8174414.295,4812777.765,4
-8153534.565,4812777.765,4
-8132654.835,4812777.765,4
-8111775.105,4812777.765,4
-8090895.375,4812777.765,4
-8070015.645,4812777.765,4
-8049135.915,4812777.765,4
-8028256.185,4812777.765,4
-8007376.455,4812777.765,4
-7986496.725,4812777.765,4
-7965616.995,4812777.765,4
-7944737.265,4812777.765,4
-7923857.535,4812777.765,4
-7902977.805,4812777.765,4
-7882098.075,4812777.765,4
-7861218.345,4812777.765,4
-7840338.615,4812777.765,4
-7819458.885,4812777.765,4
-7798579.155,4812777.765,4
-7777699.425,4812777.765,4
-7756819.695,4812777.765,4
-7735939.965,4812777.765,4
-7715060.235,4812777.765,4
-7694180.505,4812777.765,4
-7673300.775,4812777.765,4
-7652421.045,4812777.765,4
-7631541.315,4812777.765,4
-7610661.585,4812777.765,4
-7589781.855,4812777.765,4
-7568902.125,4812777.765,4
-7548022.395,4812777.765,4
-7527142.665,4812777.765,4
-7506262.935,4812777.765,4
-7485383.205,4812777.765,4
-7464503.475,4812777.765,4
-7443623.745,4812777.765,4
-7422744.015,4812777.765,4
-7401864.285,4812777.765,4
-7380984.555,4812777.765,4
-7360104.825,4812777.765,4
-7318345.365,4812777.765,4
-7297465.635,4812777.765,4
-7276585.905,4812777.765,4
-7255706.175,4812777.765,4
-7234826.445,4812777.765,4
-7213946.715,4812777.765,4
-7193066.985,4812777.765,4
-7172187.255,4812777.765,4
-7151307.525,4812777.765,4
-7130427.795,4812777.765,4
-7109548.065,4812777.765,4
-7088668.335,4812777.765,4
-845629.065000001,4812777.765,6
-824749.335000001,4812777.765,6
-803869.605,4812777.765,6
-615952.035,4812777.765,6
-8988723.765,4791898.035,4
-8967844.035,4791898.035,4
-8946964.305,4791898.035,4
-8926084.575,4791898.035,4
-8905204.845,4791898.035,4
-8884325.115,4791898.035,4
-8863445.385,4791898.035,4
-8842565.655,4791898.035,4
-8800806.195,4791898.035,4
-8779926.465,4791898.035,4
-8759046.735,4791898.035,4
-8738167.005,4791898.035,4
-8717287.275,4791898.035,4
-8696407.545,4791898.035,4
-8675527.815,4791898.035,4
-8654648.085,4791898.035,4
-8633768.355,4791898.035,4
-8612888.625,4791898.035,4
-8592008.895,4791898.035,4
-8571129.165,4791898.035,4
-8550249.435,4791898.035,4
-8529369.705,4791898.035,4
-8508489.975,4791898.035,4
-8487610.245,4791898.035,4
-8466730.515,4791898.035,4
-8445850.785,4791898.035,4
-8424971.055,4791898.035,4
-8404091.325,4791898.035,4
-8383211.595,4791898.035,4
-8362331.865,4791898.035,4
-8341452.135,4791898.035,4
-8320572.405,4791898.035,4
-8299692.675,4791898.035,4
-8278812.945,4791898.035,4
-8257933.215,4791898.035,4
-8237053.485,4791898.035,4
-8216173.755,4791898.035,4
-8195294.025,4791898.035,4
-8174414.295,4791898.035,4
-8153534.565,4791898.035,4
-8132654.835,4791898.035,4
-8111775.105,4791898.035,4
-8090895.375,4791898.035,4
-8070015.645,4791898.035,4
-8049135.915,4791898.035,4
-8028256.185,4791898.035,4
-8007376.455,4791898.035,4
-7986496.725,4791898.035,4
-7965616.995,4791898.035,4
-7944737.265,4791898.035,4
-7923857.535,4791898.035,4
-7902977.805,4791898.035,4
-7882098.075,4791898.035,4
-7861218.345,4791898.035,4
-7840338.615,4791898.035,4
-7819458.885,4791898.035,4
-7798579.155,4791898.035,4
-7777699.425,4791898.035,4
-7756819.695,4791898.035,4
-7735939.965,4791898.035,4
-7715060.235,4791898.035,4
-7694180.505,4791898.035,4
-7673300.775,4791898.035,4
-7652421.045,4791898.035,4
-7631541.315,4791898.035,4
-7610661.585,4791898.035,4
-7589781.855,4791898.035,4
-7568902.125,4791898.035,4
-7548022.395,4791898.035,4
-7527142.665,4791898.035,4
-7506262.935,4791898.035,4
-7485383.205,4791898.035,4
-7464503.475,4791898.035,4
-7443623.745,4791898.035,4
-7422744.015,4791898.035,4
-7401864.285,4791898.035,4
-7380984.555,4791898.035,4
-7360104.825,4791898.035,4
-7339225.095,4791898.035,4
-7318345.365,4791898.035,4
-7297465.635,4791898.035,4
-7276585.905,4791898.035,4
-7255706.175,4791898.035,4
-7234826.445,4791898.035,4
-7213946.715,4791898.035,4
-7193066.985,4791898.035,4
-7172187.255,4791898.035,4
-7151307.525,4791898.035,4
-7088668.335,4791898.035,4
-7067788.605,4791898.035,4
-845629.065000001,4791898.035,6
-824749.335000001,4791898.035,6
-803869.605,4791898.035,6
-720350.685000001,4791898.035,6
-699470.955,4791898.035,6
-678591.225,4791898.035,6
-657711.495000001,4791898.035,6
-636831.765000001,4791898.035,6
-615952.035,4791898.035,6
-8988723.765,4771018.305,4
-8946964.305,4771018.305,4
-8926084.575,4771018.305,4
-8905204.845,4771018.305,4
-8842565.655,4771018.305,4
-8821685.925,4771018.305,4
-8800806.195,4771018.305,4
-8779926.465,4771018.305,4
-8759046.735,4771018.305,4
-8738167.005,4771018.305,4
-8717287.275,4771018.305,4
-8696407.545,4771018.305,4
-8675527.815,4771018.305,4
-8654648.085,4771018.305,4
-8633768.355,4771018.305,4
-8612888.625,4771018.305,4
-8592008.895,4771018.305,4
-8571129.165,4771018.305,4
-8550249.435,4771018.305,4
-8529369.705,4771018.305,4
-8508489.975,4771018.305,4
-8487610.245,4771018.305,4
-8466730.515,4771018.305,4
-8445850.785,4771018.305,4
-8424971.055,4771018.305,4
-8404091.325,4771018.305,4
-8383211.595,4771018.305,4
-8362331.865,4771018.305,4
-8341452.135,4771018.305,4
-8320572.405,4771018.305,4
-8299692.675,4771018.305,4
-8278812.945,4771018.305,4
-8257933.215,4771018.305,4
-8237053.485,4771018.305,4
-8216173.755,4771018.305,4
-8195294.025,4771018.305,4
-8174414.295,4771018.305,4
-8153534.565,4771018.305,4
-8132654.835,4771018.305,4
-8111775.105,4771018.305,4
-8090895.375,4771018.305,4
-8070015.645,4771018.305,4
-8049135.915,4771018.305,4
-8028256.185,4771018.305,4
-8007376.455,4771018.305,4
-7986496.725,4771018.305,4
-7965616.995,4771018.305,4
-7944737.265,4771018.305,4
-7923857.535,4771018.305,4
-7902977.805,4771018.305,4
-7882098.075,4771018.305,4
-7861218.345,4771018.305,4
-7840338.615,4771018.305,4
-7819458.885,4771018.305,4
-7798579.155,4771018.305,4
-7777699.425,4771018.305,4
-7756819.695,4771018.305,4
-7735939.965,4771018.305,4
-7715060.235,4771018.305,4
-7694180.505,4771018.305,4
-7673300.775,4771018.305,4
-7652421.045,4771018.305,4
-7631541.315,4771018.305,4
-7610661.585,4771018.305,4
-7589781.855,4771018.305,4
-7568902.125,4771018.305,4
-7548022.395,4771018.305,4
-7527142.665,4771018.305,4
-7506262.935,4771018.305,4
-7485383.205,4771018.305,4
-7464503.475,4771018.305,4
-7443623.745,4771018.305,4
-7422744.015,4771018.305,4
-7380984.555,4771018.305,4
-7360104.825,4771018.305,4
-7339225.095,4771018.305,4
-7318345.365,4771018.305,4
-7297465.635,4771018.305,4
-7276585.905,4771018.305,4
-7255706.175,4771018.305,4
-7234826.445,4771018.305,4
-7213946.715,4771018.305,4
-7193066.985,4771018.305,4
-7172187.255,4771018.305,4
-7151307.525,4771018.305,4
-7130427.795,4771018.305,4
-7109548.065,4771018.305,4
-7088668.335,4771018.305,4
-7067788.605,4771018.305,4
-7046908.875,4771018.305,4
-845629.065000001,4771018.305,6
-824749.335000001,4771018.305,6
-803869.605,4771018.305,6
-782989.875,4771018.305,6
-762110.145000001,4771018.305,6
-741230.415000001,4771018.305,6
-720350.685000001,4771018.305,6
-8926084.575,4750138.575,4
-8842565.655,4750138.575,4
-8821685.925,4750138.575,4
-8800806.195,4750138.575,4
-8779926.465,4750138.575,4
-8759046.735,4750138.575,4
-8738167.005,4750138.575,4
-8717287.275,4750138.575,4
-8696407.545,4750138.575,4
-8675527.815,4750138.575,4
-8654648.085,4750138.575,4
-8633768.355,4750138.575,4
-8612888.625,4750138.575,4
-8592008.895,4750138.575,4
-8571129.165,4750138.575,4
-8550249.435,4750138.575,4
-8529369.705,4750138.575,4
-8508489.975,4750138.575,4
-8487610.245,4750138.575,4
-8466730.515,4750138.575,4
-8445850.785,4750138.575,4
-8424971.055,4750138.575,4
-8404091.325,4750138.575,4
-8383211.595,4750138.575,4
-8362331.865,4750138.575,4
-8341452.135,4750138.575,4
-8320572.405,4750138.575,4
-8299692.675,4750138.575,4
-8278812.945,4750138.575,4
-8257933.215,4750138.575,4
-8237053.485,4750138.575,4
-8216173.755,4750138.575,4
-8195294.025,4750138.575,4
-8174414.295,4750138.575,4
-8153534.565,4750138.575,4
-8132654.835,4750138.575,4
-8111775.105,4750138.575,4
-8090895.375,4750138.575,4
-8070015.645,4750138.575,4
-8049135.915,4750138.575,4
-8028256.185,4750138.575,4
-8007376.455,4750138.575,4
-7986496.725,4750138.575,4
-7965616.995,4750138.575,4
-7944737.265,4750138.575,4
-7923857.535,4750138.575,4
-7902977.805,4750138.575,4
-7882098.075,4750138.575,4
-7861218.345,4750138.575,4
-7840338.615,4750138.575,4
-7819458.885,4750138.575,4
-7798579.155,4750138.575,4
-7777699.425,4750138.575,4
-7756819.695,4750138.575,4
-7735939.965,4750138.575,4
-7715060.235,4750138.575,4
-7694180.505,4750138.575,4
-7673300.775,4750138.575,4
-7652421.045,4750138.575,4
-7631541.315,4750138.575,4
-7610661.585,4750138.575,4
-7589781.855,4750138.575,4
-7568902.125,4750138.575,4
-7548022.395,4750138.575,4
-7527142.665,4750138.575,4
-7506262.935,4750138.575,4
-7485383.205,4750138.575,4
-7464503.475,4750138.575,4
-7443623.745,4750138.575,4
-7401864.285,4750138.575,4
-7380984.555,4750138.575,4
-7360104.825,4750138.575,4
-7339225.095,4750138.575,4
-7318345.365,4750138.575,4
-7297465.635,4750138.575,4
-7276585.905,4750138.575,4
